run_id,variant,level,seed,episode,step,segment,phase,cue,cue_text,chosen_key,correct_key,old_correct_key,reward,shifted_now,note
d5af5e5a,probe,hardest,8,0,34,2,post,0|0,red circle,B,B,A,1,False,cached B (no model call)
d5af5e5a,probe,hardest,8,0,35,2,post,1|1,green square,B,B,A,1,True,cached B (no model call)
d5af5e5a,probe,hardest,8,0,36,3,post,2|1,blue square,A,C,B,0,False,"confirmed=3 ruled_out=['B', 'C'] signal=none"
d5af5e5a,probe,hardest,8,0,37,3,post,1|0,green circle,C,C,A,1,False,"confirmed=3 ruled_out=['A', 'B'] signal=none"
d5af5e5a,probe,hardest,8,0,38,3,post,2|0,blue circle,C,A,C,0,False,cached C (no model call)
d5af5e5a,probe,hardest,8,0,39,3,post,1|1,green square,B,A,B,0,False,"confirmed=3 ruled_out=[] signal=blue circle was confirmed as C but just failed; the rule changed, so its belief is revised"
d5af5e5a,probe,hardest,8,0,40,3,post,1|1,green square,A,A,B,1,False,"confirmed=2 ruled_out=['B'] signal=green square was confirmed as B but just failed; the rule changed, so its belief is revised"
d5af5e5a,probe,hardest,8,0,41,3,post,1|0,green circle,C,C,A,1,False,cached C (no model call)
d5af5e5a,probe,hardest,8,0,42,3,post,1|0,green circle,C,C,A,1,False,cached C (no model call)
d5af5e5a,probe,hardest,8,0,43,3,post,1|0,green circle,C,C,A,1,False,cached C (no model call)
d5af5e5a,probe,hardest,8,0,44,3,post,1|1,green square,A,A,B,1,False,cached A (no model call)
d5af5e5a,probe,hardest,8,0,45,3,post,2|0,blue circle,B,A,C,0,False,confirmed=3 ruled_out=['C'] signal=none
d5af5e5a,probe,hardest,8,0,46,3,post,0|0,red circle,B,C,B,0,False,cached B (no model call)
d5af5e5a,probe,hardest,8,0,47,3,post,2|1,blue square,A,C,B,0,False,"confirmed=2 ruled_out=['A', 'B', 'C'] signal=red circle was confirmed as B but just failed; the rule changed, so its belief is revised"
d5af5e5a,probe,hardest,9,0,0,0,pre,1|1,green square,A,A,,1,False,confirmed=0 ruled_out=[] signal=none
d5af5e5a,probe,hardest,9,0,1,0,pre,1|1,green square,A,A,,1,False,cached A (no model call)
d5af5e5a,probe,hardest,9,0,2,0,pre,0|1,red square,B,B,,1,False,confirmed=1 ruled_out=[] signal=none
d5af5e5a,probe,hardest,9,0,3,0,pre,1|1,green square,A,A,,1,False,cached A (no model call)
d5af5e5a,probe,hardest,9,0,4,0,pre,1|0,green circle,C,C,,1,False,confirmed=2 ruled_out=[] signal=none
d5af5e5a,probe,hardest,9,0,5,0,pre,1|1,green square,A,A,,1,False,cached A (no model call)
d5af5e5a,probe,hardest,9,0,6,0,pre,1|1,green square,A,A,,1,False,cached A (no model call)
d5af5e5a,probe,hardest,9,0,7,0,pre,0|0,red circle,A,B,,0,False,confirmed=3 ruled_out=[] signal=none
d5af5e5a,probe,hardest,9,0,8,0,pre,0|0,red circle,B,B,,1,False,confirmed=3 ruled_out=['A'] signal=none
d5af5e5a,probe,hardest,9,0,9,0,pre,0|1,red square,B,B,,1,False,cached B (no model call)
d5af5e5a,probe,hardest,9,0,10,0,pre,2|0,blue circle,B,C,,0,False,confirmed=4 ruled_out=[] signal=none
d5af5e5a,probe,hardest,9,0,11,0,pre,0|0,red circle,B,B,,1,True,cached B (no model call)
d5af5e5a,probe,hardest,9,0,12,1,post,2|1,blue square,B,C,A,0,False,confirmed=4 ruled_out=[] signal=none
d5af5e5a,probe,hardest,9,0,13,1,post,1|0,green circle,C,B,C,0,False,cached C (no model call)
d5af5e5a,probe,hardest,9,0,14,1,post,0|0,red circle,B,A,B,0,False,"confirmed=3 ruled_out=[] signal=green circle was confirmed as C but just failed; the rule changed, so its belief is revised"
d5af5e5a,probe,hardest,9,0,15,1,post,1|0,green circle,B,B,C,1,False,"confirmed=2 ruled_out=['C'] signal=red circle was confirmed as B but just failed; the rule changed, so its belief is revised"
d5af5e5a,probe,hardest,9,0,16,1,post,1|0,green circle,B,B,C,1,False,cached B (no model call)
d5af5e5a,probe,hardest,9,0,17,1,post,0|1,red square,B,A,B,0,False,cached B (no model call)
d5af5e5a,probe,hardest,9,0,18,1,post,1|1,green square,A,C,A,0,False,"confirmed=2 ruled_out=[] signal=red square was confirmed as B but just failed; the rule changed, so its belief is revised"
d5af5e5a,probe,hardest,9,0,19,1,post,2|0,blue circle,A,B,C,0,False,"confirmed=1 ruled_out=['B'] signal=green square was confirmed as A but just failed; the rule changed, so its belief is revised"
d5af5e5a,probe,hardest,9,0,20,1,post,2|0,blue circle,C,B,C,0,False,"confirmed=1 ruled_out=['A', 'B'] signal=none"
d5af5e5a,probe,hardest,9,0,21,1,post,2|1,blue square,A,C,A,0,False,confirmed=1 ruled_out=['B'] signal=none
d5af5e5a,probe,hardest,9,0,22,1,post,0|1,red square,A,A,B,1,False,confirmed=1 ruled_out=['B'] signal=none
d5af5e5a,probe,hardest,9,0,23,1,post,2|0,blue circle,C,B,C,0,True,"confirmed=2 ruled_out=['A', 'B', 'C'] signal=none"
d5af5e5a,probe,hardest,9,0,24,2,post,0|0,red circle,A,B,A,0,False,confirmed=2 ruled_out=['B'] signal=none
d5af5e5a,probe,hardest,9,0,25,2,post,1|1,green square,B,B,C,1,False,confirmed=2 ruled_out=['A'] signal=none
d5af5e5a,probe,hardest,9,0,26,2,post,0|1,red square,A,B,A,0,False,cached A (no model call)
d5af5e5a,probe,hardest,9,0,27,2,post,0|1,red square,B,B,A,1,False,"confirmed=2 ruled_out=['A'] signal=red square was confirmed as A but just failed; the rule changed, so its belief is revised"
d5af5e5a,probe,hardest,9,0,28,2,post,1|0,green circle,B,C,B,0,False,cached B (no model call)
d5af5e5a,probe,hardest,9,0,29,2,post,1|0,green circle,A,C,B,0,False,"confirmed=2 ruled_out=['B'] signal=green circle was confirmed as B but just failed; the rule changed, so its belief is revised"
d5af5e5a,probe,hardest,9,0,30,2,post,0|0,red circle,C,B,A,0,False,"confirmed=2 ruled_out=['A', 'B'] signal=none"
d5af5e5a,probe,hardest,9,0,31,2,post,1|0,green circle,C,C,B,1,False,"confirmed=2 ruled_out=['A', 'B'] signal=none"
d5af5e5a,probe,hardest,9,0,32,2,post,2|1,blue square,C,B,C,0,False,"confirmed=3 ruled_out=['A', 'B'] signal=none"
d5af5e5a,probe,hardest,9,0,33,2,post,0|1,red square,B,B,A,1,False,cached B (no model call)
d5af5e5a,probe,hardest,9,0,34,2,post,1|1,green square,B,B,C,1,False,cached B (no model call)
d5af5e5a,probe,hardest,9,0,35,2,post,2|1,blue square,A,B,C,0,True,"confirmed=3 ruled_out=['A', 'B', 'C'] signal=none"
d5af5e5a,probe,hardest,9,0,36,3,post,0|1,red square,B,C,B,0,False,cached B (no model call)
d5af5e5a,probe,hardest,9,0,37,3,post,2|1,blue square,A,A,B,1,False,"confirmed=2 ruled_out=['A', 'B', 'C'] signal=red square was confirmed as B but just failed; the rule changed, so its belief is revised"
d5af5e5a,probe,hardest,9,0,38,3,post,2|0,blue circle,A,C,A,0,False,"confirmed=3 ruled_out=['A', 'B', 'C'] signal=none"
d5af5e5a,probe,hardest,9,0,39,3,post,2|1,blue square,A,A,B,1,False,cached A (no model call)
d5af5e5a,probe,hardest,9,0,40,3,post,1|0,green circle,C,A,C,0,False,cached C (no model call)
d5af5e5a,probe,hardest,9,0,41,3,post,0|0,red circle,A,A,B,1,False,"confirmed=2 ruled_out=['A', 'B', 'C'] signal=green circle was confirmed as C but just failed; the rule changed, so its belief is revised"
d5af5e5a,probe,hardest,9,0,42,3,post,2|1,blue square,A,A,B,1,False,cached A (no model call)
d5af5e5a,probe,hardest,9,0,43,3,post,1|0,green circle,B,A,C,0,False,confirmed=3 ruled_out=['C'] signal=none
d5af5e5a,probe,hardest,9,0,44,3,post,1|0,green circle,A,A,C,1,False,"confirmed=3 ruled_out=['B', 'C'] signal=none"
d5af5e5a,probe,hardest,9,0,45,3,post,0|1,red square,A,C,B,0,False,confirmed=4 ruled_out=['B'] signal=none
d5af5e5a,probe,hardest,9,0,46,3,post,1|1,green square,B,C,B,0,False,cached B (no model call)
d5af5e5a,probe,hardest,9,0,47,3,post,1|0,green circle,A,A,C,1,False,"confirmed=3 ruled_out=[] signal=green square was confirmed as B but just failed; the rule changed, so its belief is revised"
d5af5e5a,probe,hardest,10,0,0,0,pre,0|0,red circle,A,C,,0,False,confirmed=0 ruled_out=[] signal=none
d5af5e5a,probe,hardest,10,0,1,0,pre,2|1,blue square,A,C,,0,False,confirmed=0 ruled_out=[] signal=none
d5af5e5a,probe,hardest,10,0,2,0,pre,2|1,blue square,B,C,,0,False,confirmed=0 ruled_out=['A'] signal=none
d5af5e5a,probe,hardest,10,0,3,0,pre,0|0,red circle,B,C,,0,False,confirmed=0 ruled_out=['A'] signal=none
d5af5e5a,probe,hardest,10,0,4,0,pre,1|0,green circle,A,A,,1,False,confirmed=0 ruled_out=[] signal=none
d5af5e5a,probe,hardest,10,0,5,0,pre,2|0,blue circle,B,A,,0,False,confirmed=1 ruled_out=[] signal=none
d5af5e5a,probe,hardest,10,0,6,0,pre,1|0,green circle,A,A,,1,False,cached A (no model call)
d5af5e5a,probe,hardest,10,0,7,0,pre,0|1,red square,B,B,,1,False,confirmed=1 ruled_out=[] signal=none
d5af5e5a,probe,hardest,10,0,8,0,pre,0|0,red circle,C,C,,1,False,"confirmed=2 ruled_out=['A', 'B'] signal=none"
d5af5e5a,probe,hardest,10,0,9,0,pre,2|1,blue square,C,C,,1,False,"confirmed=3 ruled_out=['A', 'B'] signal=none"
d5af5e5a,probe,hardest,10,0,10,0,pre,2|0,blue circle,A,A,,1,False,confirmed=4 ruled_out=['B'] signal=none
d5af5e5a,probe,hardest,10,0,11,0,pre,1|1,green square,B,C,,0,True,confirmed=5 ruled_out=[] signal=none
d5af5e5a,probe,hardest,10,0,12,1,post,2|0,blue circle,A,B,A,0,False,cached A (no model call)
d5af5e5a,probe,hardest,10,0,13,1,post,2|0,blue circle,B,B,A,1,False,"confirmed=4 ruled_out=['A'] signal=blue circle was confirmed as A but just failed; the rule changed, so its belief is revised"
d5af5e5a,probe,hardest,10,0,14,1,post,1|0,green circle,A,B,A,0,False,cached A (no model call)
d5af5e5a,probe,hardest,10,0,15,1,post,2|0,blue circle,B,B,A,1,False,"confirmed=4 ruled_out=[] signal=green circle was confirmed as A but just failed; the rule changed, so its belief is revised"
d5af5e5a,probe,hardest,10,0,16,1,post,2|0,blue circle,B,B,A,1,False,cached B (no model call)
d5af5e5a,probe,hardest,10,0,17,1,post,0|1,red square,B,C,B,0,False,cached B (no model call)
d5af5e5a,probe,hardest,10,0,18,1,post,2|1,blue square,B,B,C,1,False,"confirmed=3 ruled_out=[] signal=red square was confirmed as B but just failed; the rule changed, so its belief is revised"
d5af5e5a,probe,hardest,10,0,19,1,post,0|0,red circle,C,A,C,0,False,cached C (no model call)
d5af5e5a,probe,hardest,10,0,20,1,post,2|1,blue square,B,B,C,1,False,"confirmed=2 ruled_out=[] signal=red circle was confirmed as C but just failed; the rule changed, so its belief is revised"
d5af5e5a,probe,hardest,10,0,21,1,post,0|0,red circle,A,A,C,1,False,confirmed=2 ruled_out=['C'] signal=none
d5af5e5a,probe,hardest,10,0,22,1,post,1|0,green circle,B,B,A,1,False,confirmed=3 ruled_out=['A'] signal=none
d5af5e5a,probe,hardest,10,0,23,1,post,0|0,red circle,A,A,C,1,True,cached A (no model call)
d5af5e5a,probe,hardest,10,0,24,2,post,1|0,green circle,B,A,B,0,False,cached B (no model call)
d5af5e5a,probe,hardest,10,0,25,2,post,1|0,green circle,A,A,B,1,False,"confirmed=3 ruled_out=['B'] signal=green circle was confirmed as B but just failed; the rule changed, so its belief is revised"
d5af5e5a,probe,hardest,10,0,26,2,post,1|1,green square,A,C,A,0,False,confirmed=4 ruled_out=['B'] signal=none
d5af5e5a,probe,hardest,10,0,27,2,post,2|0,blue circle,B,C,B,0,False,cached B (no model call)
d5af5e5a,probe,hardest,10,0,28,2,post,1|1,green square,C,C,A,1,False,"confirmed=3 ruled_out=['A', 'B'] signal=blue circle was confirmed as B but just failed; the rule changed, so its belief is revised"
d5af5e5a,probe,hardest,10,0,29,2,post,2|0,blue circle,A,C,B,0,False,confirmed=4 ruled_out=['B'] signal=none
d5af5e5a,probe,hardest,10,0,30,2,post,2|1,blue square,B,C,B,0,False,cached B (no model call)
d5af5e5a,probe,hardest,10,0,31,2,post,2|1,blue square,A,C,B,0,False,"confirmed=3 ruled_out=['B'] signal=blue square was confirmed as B but just failed; the rule changed, so its belief is revised"
d5af5e5a,probe,hardest,10,0,32,2,post,1|0,green circle,A,A,B,1,False,cached A (no model call)
d5af5e5a,probe,hardest,10,0,33,2,post,2|1,blue square,C,C,B,1,False,"confirmed=3 ruled_out=['A', 'B'] signal=none"
d5af5e5a,probe,hardest,10,0,34,2,post,2|0,blue circle,C,C,B,1,False,"confirmed=4 ruled_out=['A', 'B'] signal=none"
d5af5e5a,probe,hardest,10,0,35,2,post,0|1,red square,A,A,C,1,True,confirmed=5 ruled_out=['B'] signal=none
d5af5e5a,probe,hardest,10,0,36,3,post,0|1,red square,A,C,A,0,False,cached A (no model call)
d5af5e5a,probe,hardest,10,0,37,3,post,1|1,green square,A,B,C,0,False,"confirmed=5 ruled_out=[] signal=red square was confirmed as A but just failed; the rule changed, so its belief is revised"
d5af5e5a,probe,hardest,10,0,38,3,post,0|0,red circle,A,A,C,1,False,cached A (no model call)
d5af5e5a,probe,hardest,10,0,39,3,post,0|1,red square,C,C,A,1,False,confirmed=5 ruled_out=['A'] signal=none
d5af5e5a,probe,hardest,10,0,40,3,post,0|1,red square,C,C,A,1,False,cached C (no model call)
d5af5e5a,probe,hardest,10,0,41,3,post,1|1,green square,C,B,C,0,False,cached C (no model call)
d5af5e5a,probe,hardest,10,0,42,3,post,2|0,blue circle,C,A,C,0,False,"confirmed=5 ruled_out=[] signal=green square was confirmed as C but just failed; the rule changed, so its belief is revised"
d5af5e5a,probe,hardest,10,0,43,3,post,2|1,blue square,C,B,C,0,False,"confirmed=4 ruled_out=[] signal=blue circle was confirmed as C but just failed; the rule changed, so its belief is revised"
d5af5e5a,probe,hardest,10,0,44,3,post,2|0,blue circle,A,A,C,1,False,"confirmed=3 ruled_out=['C'] signal=blue square was confirmed as C but just failed; the rule changed, so its belief is revised"
d5af5e5a,probe,hardest,10,0,45,3,post,2|0,blue circle,A,A,C,1,False,cached A (no model call)
d5af5e5a,probe,hardest,10,0,46,3,post,2|1,blue square,A,B,C,0,False,confirmed=4 ruled_out=['C'] signal=none
d5af5e5a,probe,hardest,10,0,47,3,post,0|0,red circle,A,A,C,1,False,cached A (no model call)
d5af5e5a,probe,hardest,11,0,0,0,pre,0|0,red circle,A,A,,1,False,confirmed=0 ruled_out=[] signal=none
d5af5e5a,probe,hardest,11,0,1,0,pre,1|0,green circle,B,B,,1,False,confirmed=1 ruled_out=[] signal=none
d5af5e5a,probe,hardest,11,0,2,0,pre,0|1,red square,C,C,,1,False,confirmed=2 ruled_out=[] signal=none
d5af5e5a,probe,hardest,11,0,3,0,pre,1|1,green square,B,C,,0,False,confirmed=3 ruled_out=[] signal=none
d5af5e5a,probe,hardest,11,0,4,0,pre,0|0,red circle,A,A,,1,False,cached A (no model call)
d5af5e5a,probe,hardest,11,0,5,0,pre,1|0,green circle,B,B,,1,False,cached B (no model call)
d5af5e5a,probe,hardest,11,0,6,0,pre,0|0,red circle,A,A,,1,False,cached A (no model call)
d5af5e5a,probe,hardest,11,0,7,0,pre,2|1,blue square,B,B,,1,False,confirmed=3 ruled_out=[] signal=none
d5af5e5a,probe,hardest,11,0,8,0,pre,2|1,blue square,B,B,,1,False,cached B (no model call)
d5af5e5a,probe,hardest,11,0,9,0,pre,0|1,red square,C,C,,1,False,cached C (no model call)
d5af5e5a,probe,hardest,11,0,10,0,pre,1|0,green circle,B,B,,1,False,cached B (no model call)
d5af5e5a,probe,hardest,11,0,11,0,pre,0|0,red circle,A,A,,1,True,cached A (no model call)
d5af5e5a,probe,hardest,11,0,12,1,post,2|0,blue circle,B,A,C,0,False,confirmed=4 ruled_out=[] signal=none
d5af5e5a,probe,hardest,11,0,13,1,post,0|1,red square,C,A,C,0,False,cached C (no model call)
d5af5e5a,probe,hardest,11,0,14,1,post,2|1,blue square,B,C,B,0,False,"confirmed=3 ruled_out=[] signal=red square was confirmed as C but just failed; the rule changed, so its belief is revised"
d5af5e5a,probe,hardest,11,0,15,1,post,0|1,red square,B,A,C,0,False,"confirmed=2 ruled_out=['C'] signal=blue square was confirmed as B but just failed; the rule changed, so its belief is revised"
d5af5e5a,probe,hardest,11,0,16,1,post,2|0,blue circle,A,A,C,1,False,confirmed=2 ruled_out=['B'] signal=none
d5af5e5a,probe,hardest,11,0,17,1,post,2|1,blue square,A,C,B,0,False,confirmed=3 ruled_out=['B'] signal=none
d5af5e5a,probe,hardest,11,0,18,1,post,2|0,blue circle,A,A,C,1,False,cached A (no model call)
d5af5e5a,probe,hardest,11,0,19,1,post,1|0,green circle,B,C,B,0,False,cached B (no model call)
d5af5e5a,probe,hardest,11,0,20,1,post,2|0,blue circle,A,A,C,1,False,"confirmed=2 ruled_out=[] signal=green circle was confirmed as B but just failed; the rule changed, so its belief is revised"
d5af5e5a,probe,hardest,11,0,21,1,post,1|1,green square,C,A,C,0,False,confirmed=2 ruled_out=['B'] signal=none
d5af5e5a,probe,hardest,11,0,22,1,post,0|1,red square,A,A,C,1,False,"confirmed=2 ruled_out=['B', 'C'] signal=none"
d5af5e5a,probe,hardest,11,0,23,1,post,2|1,blue square,C,C,B,1,True,"confirmed=3 ruled_out=['A', 'B'] signal=none"
d5af5e5a,probe,hardest,11,0,24,2,post,2|0,blue circle,A,C,A,0,False,cached A (no model call)
d5af5e5a,probe,hardest,11,0,25,2,post,0|0,red circle,A,C,B,0,False,"confirmed=3 ruled_out=[] signal=blue circle was confirmed as A but just failed; the rule changed, so its belief is revised"
d5af5e5a,probe,hardest,11,0,26,2,post,0|1,red square,B,B,A,1,False,"confirmed=2 ruled_out=[] signal=red circle was confirmed as A but just failed; the rule changed, so its belief is revised"
d5af5e5a,probe,hardest,11,0,27,2,post,1|1,green square,A,C,A,0,False,"confirmed=2 ruled_out=['B', 'C'] signal=none"
d5af5e5a,probe,hardest,11,0,28,2,post,2|1,blue square,C,B,C,0,False,cached C (no model call)
d5af5e5a,probe,hardest,11,0,29,2,post,0|0,red circle,B,C,B,0,False,"confirmed=1 ruled_out=['A'] signal=blue square was confirmed as C but just failed; the rule changed, so its belief is revised"
d5af5e5a,probe,hardest,11,0,30,2,post,2|0,blue circle,C,C,A,1,False,confirmed=1 ruled_out=['A'] signal=none
d5af5e5a,probe,hardest,11,0,31,2,post,1|0,green circle,A,B,C,0,False,confirmed=2 ruled_out=['B'] signal=none
d5af5e5a,probe,hardest,11,0,32,2,post,2|0,blue circle,C,C,A,1,False,cached C (no model call)
d5af5e5a,probe,hardest,11,0,33,2,post,2|1,blue square,A,B,C,0,False,confirmed=2 ruled_out=['C'] signal=none
d5af5e5a,probe,hardest,11,0,34,2,post,2|0,blue circle,C,C,A,1,False,cached C (no model call)
d5af5e5a,probe,hardest,11,0,35,2,post,1|1,green square,A,C,A,0,True,"confirmed=2 ruled_out=['A', 'B', 'C'] signal=none"
d5af5e5a,probe,hardest,11,0,36,3,post,0|1,red square,B,A,B,0,False,cached B (no model call)
d5af5e5a,probe,hardest,11,0,37,3,post,2|1,blue square,B,A,B,0,False,"confirmed=1 ruled_out=['A', 'C'] signal=red square was confirmed as B but just failed; the rule changed, so its belief is revised"
d5af5e5a,probe,hardest,11,0,38,3,post,2|0,blue circle,C,A,C,0,False,cached C (no model call)
d5af5e5a,probe,hardest,11,0,39,3,post,0|0,red circle,C,B,C,0,False,"confirmed=0 ruled_out=['A', 'B'] signal=blue circle was confirmed as C but just failed; the rule changed, so its belief is revised"
d5af5e5a,probe,hardest,11,0,40,3,post,0|1,red square,A,A,B,1,False,confirmed=0 ruled_out=['B'] signal=none
d5af5e5a,probe,hardest,11,0,41,3,post,2|0,blue circle,B,A,C,0,False,confirmed=1 ruled_out=['C'] signal=none
d5af5e5a,probe,hardest,11,0,42,3,post,0|0,red circle,A,B,C,0,False,"confirmed=1 ruled_out=['A', 'B', 'C'] signal=none"
d5af5e5a,probe,hardest,11,0,43,3,post,0|0,red circle,A,B,C,0,False,"confirmed=1 ruled_out=['A', 'B', 'C'] signal=none"
d5af5e5a,probe,hardest,11,0,44,3,post,0|0,red circle,A,B,C,0,False,"confirmed=1 ruled_out=['A', 'B', 'C'] signal=none"
d5af5e5a,probe,hardest,11,0,45,3,post,1|0,green circle,C,A,B,0,False,"confirmed=1 ruled_out=['A', 'B'] signal=none"
d5af5e5a,probe,hardest,11,0,46,3,post,0|1,red square,A,A,B,1,False,cached A (no model call)
d5af5e5a,probe,hardest,11,0,47,3,post,2|1,blue square,B,A,B,0,False,"confirmed=1 ruled_out=['A', 'B', 'C'] signal=none"
d5af5e5a,probe,hardest,12,0,0,0,pre,1|0,green circle,A,B,,0,False,confirmed=0 ruled_out=[] signal=none
d5af5e5a,probe,hardest,12,0,1,0,pre,2|0,blue circle,A,A,,1,False,confirmed=0 ruled_out=[] signal=none
d5af5e5a,probe,hardest,12,0,2,0,pre,2|0,blue circle,A,A,,1,False,cached A (no model call)
d5af5e5a,probe,hardest,12,0,3,0,pre,1|1,green square,B,B,,1,False,confirmed=1 ruled_out=[] signal=none
d5af5e5a,probe,hardest,12,0,4,0,pre,1|0,green circle,B,B,,1,False,confirmed=2 ruled_out=['A'] signal=none
d5af5e5a,probe,hardest,12,0,5,0,pre,0|1,red square,B,A,,0,False,confirmed=3 ruled_out=[] signal=none
d5af5e5a,probe,hardest,12,0,6,0,pre,2|0,blue circle,A,A,,1,False,cached A (no model call)
d5af5e5a,probe,hardest,12,0,7,0,pre,1|1,green square,B,B,,1,False,cached B (no model call)
d5af5e5a,probe,hardest,12,0,8,0,pre,1|0,green circle,B,B,,1,False,cached B (no model call)
d5af5e5a,probe,hardest,12,0,9,0,pre,1|1,green square,B,B,,1,False,cached B (no model call)
d5af5e5a,probe,hardest,12,0,10,0,pre,1|1,green square,B,B,,1,False,cached B (no model call)
d5af5e5a,probe,hardest,12,0,11,0,pre,0|1,red square,A,A,,1,True,confirmed=3 ruled_out=['B'] signal=none
d5af5e5a,probe,hardest,12,0,12,1,post,0|1,red square,A,C,A,0,False,cached A (no model call)
d5af5e5a,probe,hardest,12,0,13,1,post,2|1,blue square,C,A,B,0,False,"confirmed=3 ruled_out=[] signal=red square was confirmed as A but just failed; the rule changed, so its belief is revised"
d5af5e5a,probe,hardest,12,0,14,1,post,1|0,green circle,B,A,B,0,False,cached B (no model call)
d5af5e5a,probe,hardest,12,0,15,1,post,2|0,blue circle,A,B,A,0,False,"confirmed=2 ruled_out=[] signal=green circle was confirmed as B but just failed; the rule changed, so its belief is revised"
d5af5e5a,probe,hardest,12,0,16,1,post,0|0,red circle,A,B,A,0,False,"confirmed=1 ruled_out=[] signal=blue circle was confirmed as A but just failed; the rule changed, so its belief is revised"
d5af5e5a,probe,hardest,12,0,17,1,post,1|0,green circle,A,A,B,1,False,confirmed=1 ruled_out=['B'] signal=none
d5af5e5a,probe,hardest,12,0,18,1,post,1|1,green square,B,C,B,0,False,cached B (no model call)
d5af5e5a,probe,hardest,12,0,19,1,post,0|1,red square,B,C,A,0,False,"confirmed=1 ruled_out=['A'] signal=green square was confirmed as B but just failed; the rule changed, so its belief is revised"
d5af5e5a,probe,hardest,12,0,20,1,post,2|1,blue square,B,A,B,0,False,confirmed=1 ruled_out=['C'] signal=none
d5af5e5a,probe,hardest,12,0,21,1,post,2|1,blue square,A,A,B,1,False,"confirmed=1 ruled_out=['B', 'C'] signal=none"
d5af5e5a,probe,hardest,12,0,22,1,post,2|0,blue circle,B,B,A,1,False,confirmed=2 ruled_out=['A'] signal=none
d5af5e5a,probe,hardest,12,0,23,1,post,1|0,green circle,A,A,B,1,True,cached A (no model call)
d5af5e5a,probe,hardest,12,0,24,2,post,2|0,blue circle,B,A,B,0,False,cached B (no model call)
d5af5e5a,probe,hardest,12,0,25,2,post,0|0,red circle,B,C,B,0,False,"confirmed=2 ruled_out=['A'] signal=blue circle was confirmed as B but just failed; the rule changed, so its belief is revised"
d5af5e5a,probe,hardest,12,0,26,2,post,1|1,green square,A,A,C,1,False,confirmed=2 ruled_out=['B'] signal=none
d5af5e5a,probe,hardest,12,0,27,2,post,0|1,red square,C,B,C,0,False,"confirmed=3 ruled_out=['A', 'B'] signal=none"
d5af5e5a,probe,hardest,12,0,28,2,post,1|0,green circle,A,C,A,0,False,cached A (no model call)
d5af5e5a,probe,hardest,12,0,29,2,post,1|0,green circle,B,C,A,0,False,"confirmed=2 ruled_out=['A'] signal=green circle was confirmed as A but just failed; the rule changed, so its belief is revised"
d5af5e5a,probe,hardest,12,0,30,2,post,0|1,red square,A,B,C,0,False,"confirmed=2 ruled_out=['A', 'B', 'C'] signal=none"
d5af5e5a,probe,hardest,12,0,31,2,post,1|1,green square,A,A,C,1,False,cached A (no model call)
d5af5e5a,probe,hardest,12,0,32,2,post,0|1,red square,A,B,C,0,False,"confirmed=2 ruled_out=['A', 'B', 'C'] signal=none"
d5af5e5a,probe,hardest,12,0,33,2,post,1|1,green square,A,A,C,1,False,cached A (no model call)
d5af5e5a,probe,hardest,12,0,34,2,post,2|1,blue square,A,C,A,0,False,cached A (no model call)
d5af5e5a,probe,hardest,12,0,35,2,post,2|1,blue square,B,C,A,0,True,"confirmed=1 ruled_out=['A'] signal=blue square was confirmed as A but just failed; the rule changed, so its belief is revised"
d5af5e5a,probe,hardest,12,0,36,3,post,0|0,red circle,C,B,C,0,False,"confirmed=1 ruled_out=['A', 'B'] signal=none"
d5af5e5a,probe,hardest,12,0,37,3,post,0|0,red circle,A,B,C,0,False,"confirmed=1 ruled_out=['A', 'B', 'C'] signal=none"
d5af5e5a,probe,hardest,12,0,38,3,post,2|0,blue circle,C,C,A,1,False,confirmed=1 ruled_out=['B'] signal=none
d5af5e5a,probe,hardest,12,0,39,3,post,1|1,green square,A,B,A,0,False,cached A (no model call)
d5af5e5a,probe,hardest,12,0,40,3,post,0|0,red circle,A,B,C,0,False,"confirmed=1 ruled_out=['A', 'B', 'C'] signal=green square was confirmed as A but just failed; the rule changed, so its belief is revised"
d5af5e5a,probe,hardest,12,0,41,3,post,1|0,green circle,C,B,C,0,False,"confirmed=1 ruled_out=['A', 'B'] signal=none"
d5af5e5a,probe,hardest,12,0,42,3,post,0|0,red circle,A,B,C,0,False,"confirmed=1 ruled_out=['A', 'B', 'C'] signal=none"
d5af5e5a,probe,hardest,12,0,43,3,post,0|1,red square,A,C,B,0,False,"confirmed=1 ruled_out=['A', 'B', 'C'] signal=none"
d5af5e5a,probe,hardest,12,0,44,3,post,2|0,blue circle,C,C,A,1,False,cached C (no model call)
d5af5e5a,probe,hardest,12,0,45,3,post,2|0,blue circle,C,C,A,1,False,cached C (no model call)
d5af5e5a,probe,hardest,12,0,46,3,post,2|0,blue circle,C,C,A,1,False,cached C (no model call)
d5af5e5a,probe,hardest,12,0,47,3,post,2|1,blue square,C,A,C,0,False,"confirmed=1 ruled_out=['A', 'B'] signal=none"
d5af5e5a,probe,hardest,13,0,0,0,pre,1|1,green square,A,B,,0,False,confirmed=0 ruled_out=[] signal=none
d5af5e5a,probe,hardest,13,0,1,0,pre,0|1,red square,A,A,,1,False,confirmed=0 ruled_out=[] signal=none
d5af5e5a,probe,hardest,13,0,2,0,pre,1|0,green circle,B,B,,1,False,confirmed=1 ruled_out=[] signal=none
d5af5e5a,probe,hardest,13,0,3,0,pre,2|1,blue square,C,B,,0,False,confirmed=2 ruled_out=[] signal=none
